,State,Name,Link,Address,Graduation Rate,SAT,AP,College Attendance,College Retention
1030,connecticut,New Britain High School,/connecticut/new-britain/553-New-Britain-High-School/,"110 Mill Street, New Britain, CT 06051",77,":""865",14,52,72
1031,connecticut,Hyde Leadership School,/connecticut/north-haven/572-Hyde-Leadership-School/,"88 Bassett Road, North Haven, CT 06473",89,":""860",Not available,64,76
1032,connecticut,James Hillhouse High School,/connecticut/new-haven/591-James-Hillhouse-High-School/,"480 Sherman Parkway, New Haven, CT 06511",72,":""808",:9,58,65
1033,connecticut,Wilbur Cross High School,/connecticut/new-haven/607-Wilbur-Cross-High-School/,"181 Mitchell Drive, New Haven, CT 06511",81,":""890",15,60,71
1034,connecticut,New London High School,/connecticut/new-london/626-New-London-High-School/,"490 Jefferson Avenue, New London, CT 06320",65,":""815",14,57,76
1035,connecticut,Crosby High School,/connecticut/waterbury/980-Crosby-High-School/,"300 Pierpont Road, Waterbury, CT 06705",66,":""801",:7,56,71
1036,connecticut,John F. Kennedy High School,/connecticut/waterbury/988-John-F.-Kennedy-High-School/,"422 Highland Avenue, Waterbury, CT 06708",75,":""837",12,56,67
1037,connecticut,Wilby High School,/connecticut/waterbury/997-Wilby-High-School/,"568 Bucks Hill Road, Waterbury, CT 06704",74,":""807",12,54,59
1038,connecticut,Culinary Arts Academy,/connecticut/hartford/3150-Culinary-Arts-Academy/,"85 Sigourney Street, Hartford, CT 06105",72,":""785",:0,45,74
1039,connecticut,High School Inc.,/connecticut/hartford/3199-High-School-Inc./,"875 Asylum Avenue, Hartford, CT 06105",80,":""817",:0,60,68
1040,connecticut,Connecticut Children's Place,/connecticut/east-windsor/40-Connecticut-Childrens-Place/,"36 Gardner Street, East Windsor, CT 06088",Not available,Not available,:0,Not available,Not available
1041,connecticut,Riverview Hospital,/connecticut/middletown/41-Riverview-Hospital/,"915 River Road, Middletown, CT 06457",Not available,Not available,:0,Not available,Not available
1042,connecticut,High Meadows,/connecticut/hamden/42-High-Meadows/,"825 Hartford Turnpike, Hamden, CT 06517",Not available,Not available,Not available,Not available,Not available
1043,connecticut,Center For Autism Spectrum And Development Disorde,/connecticut/northford/3190-Center-For-Autism-Spectrum-And-Development-Disorde/,"26 Old Post Road, Northford, CT 06472",Not available,Not available,:0,Not available,Not available
1044,connecticut,Collaborative Alternative Magnet School,/connecticut/northford/68-Collaborative-Alternative-Magnet-School/,"26 Old Post Rd, Northford, CT 06472",Not available,Not available,Not available,Not available,Not available
1045,connecticut,Rise Transitional Program,/connecticut/trumbull/3197-Rise-Transitional-Program/,"25 Oakview Drive, Trumbull, CT 06611",Not available,Not available,:0,Not available,Not available
1046,connecticut,C. E. S. Special Education,/connecticut/trumbull/195-C.-E.-S.-Special-Education/,"25 Oakview Dr, Trumbull, CT 06611",Not available,Not available,Not available,Not available,Not available
1047,connecticut,Developmental Learning Center (Dlc),/connecticut/trumbull/3196-Developmental-Learning-Center-Dlc/,"25 Oakview Drive, Trumbull, CT 06611",Not available,Not available,:0,Not available,Not available
1048,connecticut,Cromwell High School,/connecticut/cromwell/201-Cromwell-High-School/,"1 Donald Harris Drive, Cromwell, CT 06416",3e,Not available,28,80,95
1049,connecticut,Alternative Center For Excellence,/connecticut/danbury/219-Alternative-Center-For-Excellence/,"26 Locust Avenue, Danbury, CT 06810",3e,":""800",:0,39,Not available
1050,connecticut,East Granby High School,/connecticut/east-granby/234-East-Granby-High-School/,"95 South Main Street, East Granby, CT 06026",3e,Not available,28,85,90
1051,connecticut,Nathan Hale-Ray High School,/connecticut/east-haddam/238-Nathan-Hale-Ray-High-School/,"15 School Road, East Haddam, CT 06469",3e,Not available,Not available,72,93
1052,connecticut,Woodland School,/connecticut/east-hartford/253-Woodland-School/,"110 Long Hill Drive, East Hartford, CT 06108",Not available,Not available,:0,Not available,Not available
1053,connecticut,Eastconn Special Education,/connecticut/hampton/278-Eastconn-Special-Education/,"376 Hartford Turnpike, Hampton, CT 06247",Not available,Not available,:0,Not available,Not available
1054,connecticut,Hartford Transitional Learning Academy (Secondary),/connecticut/hartford/394-Hartford-Transitional-Learning-Academy-Secondary/,"110 Washington St, Hartford, CT 06106",Not available,Not available,Not available,Not available,Not available
1055,connecticut,Hartford Public High School,/connecticut/hartford/406-Hartford-Public-High-School/,"55 Forest St, Hartford, CT 06105",Not available,Not available,Not available,Not available,Not available
1056,connecticut,Weaver High School,/connecticut/hartford/420-Weaver-High-School/,"415 Granby St, Hartford, CT 06112",Not available,Not available,Not available,Not available,Not available
1057,connecticut,Manchester Regional Academy,/connecticut/manchester/467-Manchester-Regional-Academy/,"665 Wetherell Street, Manchester, CT 06040",Not available,Not available,:0,Not available,Not available
1058,connecticut,Academic Extension Center,/connecticut/new-britain/3213-Academic-Extension-Center/,"183 Steele St, New Britain, CT 06052",Not available,Not available,Not available,Not available,Not available
1059,connecticut,New Britain Transition Center,/connecticut/new-britain/3212-New-Britain-Transition-Center/,"204 Merigold Drive, New Britain, CT 06053",Not available,Not available,:0,Not available,Not available
1060,connecticut,New Fairfield High School,/connecticut/new-fairfield/565-New-Fairfield-High-School/,"54 Gillotti Road, New Fairfield, CT 06812",3e,Not available,30,83,93
1061,connecticut,Riverside Educational Academy,/connecticut/new-haven/573-Riverside-Educational-Academy/,"560 Ella Grasso Blvd, New Haven, CT 06519",Not available,Not available,Not available,Not available,Not available
1062,connecticut,Polly T. Mccabe Center,/connecticut/new-haven/596-Polly-T.-Mccabe-Center/,"400 Canner Street, New Haven, CT 06519",Not available,Not available,:0,Not available,Not available
1063,connecticut,Stanley T. Williams School,/connecticut/northford/654-Stanley-T.-Williams-School/,"1332 Middletown Ave, Northford, CT 06472",Not available,Not available,Not available,Not available,Not available
1064,connecticut,Briggs High School,/connecticut/norwalk/668-Briggs-High-School/,"350 Main Avenue, Norwalk, CT 06851",3e,":""803",:0,23,Not available
1065,connecticut,Learn Special Education,/connecticut/old-lyme/735-Learn-Special-Education/,"44 Hatchetts Hill Rd, Old Lyme, CT 06371",Not available,Not available,Not available,Not available,Not available
1066,connecticut,Tourtellotte Memorial High School,/connecticut/thompson/926-Tourtellotte-Memorial-High-School/,"785 Riverside Drive, Thompson, CT 06255",Not available,Not available,:6,68,77
1067,connecticut,Pearson Academy,/connecticut/winsted/3228-Pearson-Academy/,"2 Wetmore Ave, Winsted, CT 06098",Not available,Not available,Not available,Not available,Not available
1068,connecticut,State Street School,/connecticut/waterbury/1448-State-Street-School/,"58 Griggs Street, Waterbury, CT 06704",Not available,Not available,:0,Not available,Not available
1069,connecticut,Eastern Regional Academy/Windham,/connecticut/columbia/1450-Eastern-Regional-Academy-Windham/,"14 Route 66, Columbia, CT 06237",Not available,Not available,Not available,Not available,Not available
1070,connecticut,Alternate Education Program,/connecticut/milford/1632-Alternate-Education-Program/,"140 Gulf St, Milford, CT 06460",Not available,Not available,Not available,Not available,Not available
1071,connecticut,Woodland Regional High School,/connecticut/beacon-falls/1633-Woodland-Regional-High-School/,"135 Back Rimmon Road, Beacon Falls, CT 06403",3e,Not available,23,76,91
1072,connecticut,Litchfield Hills Transition Center,/connecticut/new-milford/3218-Litchfield-Hills-Transition-Center/,"94 Railroad Street, New Milford, CT 06776",Not available,Not available,Not available,Not available,Not available
1073,connecticut,Riverside Education Academy,/connecticut/new-haven/3215-Riverside-Education-Academy/,"560 Ella T Grasso Boulevard, New Haven, CT 06519",Not available,Not available,:0,36,Not available
1074,connecticut,Education Connection Special Education,/connecticut/danbury/1774-Education-Connection-Special-Education/,"103 Miry Brook Road, Danbury, CT 06810",Not available,Not available,:0,Not available,Not available
1075,connecticut,Somers High School,/connecticut/somers/1776-Somers-High-School/,"5 Vision Boulevard, Somers, CT 06071",3e,Not available,14,77,89
1076,connecticut,Multi-Vocational Life Skills Program,/connecticut/wallingford/3226-Multi-Vocational-Life-Skills-Program/,"70 Pond Hill Road, Wallingford, CT 06492",Not available,Not available,:0,Not available,Not available
1077,connecticut,Bridgeport Learning Center,/connecticut/bridgeport/1786-Bridgeport-Learning-Center/,"280 Tesiny Avenue, Bridgeport, CT 06606",Not available,Not available,:0,Not available,Not available
1078,connecticut,Great Path Acad Mcc,/connecticut/manchester/1828-Great-Path-Acad-Mcc/,"60 Bidwell Street Manchester, CT 06040, Manchester, CT 06045",Not available,Not available,Not available,Not available,Not available
1079,connecticut,School Readiness Program,/connecticut/naugatuck/1836-School-Readiness-Program/,"170 Coen St, Naugatuck, CT 06770",Not available,Not available,Not available,Not available,Not available
1080,connecticut,Aim,/connecticut/winchester/1846-Aim/,"100 Battistoni Drive, Winchester, CT 06098",Not available,Not available,Not available,Not available,Not available
1081,connecticut,Links,/connecticut/winchester/1848-Links/,"100 Battistoni Drive, Winchester, CT 06098",Not available,Not available,Not available,Not available,Not available
1082,connecticut,Step,/connecticut/winchester/1849-Step/,"100 Battistoni Drive, Winchester, CT 06098",Not available,Not available,:0,Not available,Not available
1083,connecticut,Stevens Alternate High School,/connecticut/east-hartford/1856-Stevens-Alternate-High-School/,"40 Butternut Drive, East Hartford, CT 06118",3e,":""729",:0,19,Not available
1084,connecticut,The University School,/connecticut/bridgeport/1862-The-University-School/,"136 Lafayette St, Bridgeport, CT 06604",Not available,Not available,Not available,Not available,Not available
1085,connecticut,Alternative Special Education Program (Asep),/connecticut/bristol/1863-Alternative-Special-Education-Program-Asep/,"632 King Street, Bristol, CT 06010",Not available,Not available,:0,Not available,Not available
1086,connecticut,Hamden Transition Academy,/connecticut/new-haven/1867-Hamden-Transition-Academy/,"501 Cresent St, New Haven, CT 06515",Not available,Not available,Not available,Not available,Not available
1087,connecticut,Enlightenment School,/connecticut/waterbury/1872-Enlightenment-School/,"30 Church Street, Waterbury, CT 06702",Not available,Not available,:0,Not available,Not available
1088,connecticut,New Start Program,/connecticut/bridgeport/3068-New-Start-Program/,"136 Lafayette St, Bridgeport, CT 06604",Not available,Not available,Not available,Not available,Not available
1089,connecticut,Strive,/connecticut/stratford/3079-Strive/,"469 Birdseye Street, Stratford, CT 06615",Not available,Not available,:0,Not available,Not available
1090,connecticut,Educational Center for the Arts,/connecticut/new-haven/3189-Educational-Center-For-The-Arts/,"55 Audubon St, New Haven, CT 06510",Not available,Not available,Not available,Not available,Not available
1091,connecticut,Intensive Learning Program,/connecticut/winsted/3137-Intensive-Learning-Program/,"100 Battistoni Dr, Winsted, CT 06098",Not available,Not available,Not available,Not available,Not available
1092,connecticut,Community/Vocational Program,/connecticut/bristol/3146-Community-Vocational-Program/,"129 Church Street, Bristol, CT 06010",Not available,Not available,:0,Not available,Not available
1093,connecticut,Connecticut Valley Hospital - Whiting Forensic Div,/connecticut/middletown/3148-Connecticut-Valley-Hospital---Whiting-Forensic-Div/,"1000 Silver Street, Middletown, CT 06457",Not available,Not available,Not available,Not available,Not available
1094,connecticut,Enfield Transitional Learning Academy,/connecticut/enfield/3153-Enfield-Transitional-Learning-Academy/,"1010 Enfield Street, Enfield, CT 06082",Not available,Not available,:0,Not available,Not available
1095,connecticut,Greater Bridgeport Community Mental Health Center,/connecticut/bridgeport/3155-Greater-Bridgeport-Community-Mental-Health-Center/,"1635 Central Avenue, Bridgeport, CT 06610",Not available,Not available,Not available,Not available,Not available
1096,connecticut,Helping Hands,/connecticut/putnam/3159-Helping-Hands/,"35 Wicker Street, Putnam, CT 06260",Not available,Not available,:0,Not available,Not available
1097,connecticut,Newtown Preschool at Ris,/connecticut/newtown/3162-Newtown-Preschool-At-Ris/,"3 Trades Ln, Newtown, CT 06470",Not available,Not available,Not available,Not available,Not available
1098,connecticut,Next Step Program (Aacbp),/connecticut/vernon/3163-Next-Step-Program-Aacbp/,"33 West Main Street, Vernon, CT 06066",Not available,Not available,:0,Not available,Not available
1099,connecticut,Achieve,/connecticut/west-hartford/3164-Achieve/,"11 Wampanoag Drive, West Hartford, CT 06117",Not available,Not available,:0,Not available,Not available
1100,connecticut,Lincoln Academy Regional Interdistrict Collaborati,/connecticut/east-hartford/3193-Lincoln-Academy-Regional-Interdistrict-Collaborati/,"474 School Street, East Hartford, CT 06108",Not available,Not available,Not available,Not available,Not available
1101,connecticut,River Street Early Learning Center (Site 2),/connecticut/bloomfield/3168-River-Street-Early-Learning-Center-Site-2/,"1289 Blue Hills Avenue, Bloomfield, CT 06002",Not available,Not available,d9,Not available,Not available
1102,connecticut,The Academy,/connecticut/milford/3174-The-Academy/,"140 Gulf St, Milford, CT 06460",Not available,Not available,Not available,Not available,Not available
1103,connecticut,The Learning Center At East Hampton,/connecticut/east-hampton/3175-The-Learning-Center-At-East-Hampton/,"55 Main Street, East Hampton, CT 06424",Not available,Not available,:0,Not available,Not available
1104,connecticut,Waave (W Hartford Applied Academic/Voc'l Experienc,/connecticut/west-hartford/3176-Waave-W-Hartford-Applied-Academic-Vocl-Experienc/,"11 Wampanoag Drive, West Hartford, CT 06117",Not available,Not available,:0,Not available,Not available
1105,connecticut,Fairchild Wheeler Interdistrict Magnet High School,/connecticut/bridgeport/3255-Fairchild-Wheeler-Interdistrict-Magnet-High-School/,"840 Old Town Road, Bridgeport, CT 06606",Not available,Not available,Not available,Not available,Not available
1106,connecticut,Two Rivers Magnet High School,/connecticut/hartford/3696-Two-Rivers-Magnet-High-School/,"160 Huyshope Avenue, Hartford, CT 06106",3e,":""982",15,72,69
1107,connecticut,EDP - Bulkeley High School,/connecticut/hartford/3705-EDP---Bulkeley-High-School/,"300 Wethersfield Avenue, Hartford, CT 06114",Not available,Not available,Not available,Not available,Not available
1108,connecticut,Griswold Alternative School,/connecticut/griswold/3708-Griswold-Alternative-School/,"1553 Glasgo Road, Griswold, CT 06351",Not available,Not available,:0,Not available,Not available
1109,connecticut,Learning Academy at Bloomfield,/connecticut/hartford/3711-Learning-Academy-At-Bloomfield/,"20 Sargeant Street, Hartford, CT 06105",Not available,Not available,:0,Not available,Not available
1110,connecticut,Community Classroom Collaborative,/connecticut/meriden/3716-Community-Classroom-Collaborative/,"110 West Main Street, Meriden, CT 06451",Not available,Not available,:0,Not available,Not available
1111,connecticut,Achieve,/connecticut/southington/3722-Achieve/,"720 Pleasant Street, Southington, CT 06489",Not available,Not available,Not available,Not available,Not available
1112,connecticut,High School Sails,/connecticut/stratford/3723-High-School-Sails/,"1 Bulldog Boulevard, Stratford, CT 06614",Not available,Not available,Not available,Not available,Not available
1113,connecticut,High School STEPS 9-12,/connecticut/stratford/3733-High-School-STEPS-9-12/,"1 Bulldog Boulevard, Stratford, CT 06614",Not available,Not available,Not available,Not available,Not available
1114,connecticut,EDP - HPHS Academy of Engineering and Green Technology,/connecticut/hartford/3737-EDP---HPHS-Academy-Of-Engineering-And-Green-Technology/,"55 Forest Street, Hartford, CT 06105",Not available,Not available,Not available,Not available,Not available
